utterance_id,emotion,start_sec,end_sec,source_emotion_file,duration_sec,session,speaker,gender_proxy,transcript,source_transcription_file,n_words,wav_path
Ses01F_script01_1_M041,fru,403.43,407.04,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_1.txt,3.6100000000000136,Ses01,Ses01F,F,I know that.  Then just help me stay here.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_1.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_1/Ses01F_script01_1_M041.wav
Ses01F_script01_1_M042,fru,408.96,412.8536,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_1.txt,3.893599999999992,Ses01,Ses01F,F,Well I am thinking like that.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_1.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_1/Ses01F_script01_1_M042.wav
Ses01F_script01_1_M043,fru,415.92,420.4807,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_1.txt,4.560699999999997,Ses01,Ses01F,F,No.  You don't.  I'm a pretty tough guy.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_1.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_1/Ses01F_script01_1_M043.wav
Ses01F_script01_2_F003,ang,39.93,42.96,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,3.030000000000001,Ses01,Ses01F,F,He's not going to marry her.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F003.wav
Ses01F_script01_2_F004,ang,44.35,46.3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,1.9499999999999957,Ses01,Ses01F,F,It's got that about it.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F004.wav
Ses01F_script01_2_F005,ang,47.1,50.85,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,3.75,Ses01,Ses01F,F,"What is going on here, Joe?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F005.wav
Ses01F_script01_2_F006,ang,52.03,56.42,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,4.390000000000001,Ses01,Ses01F,F,She is not his girl.  She knows she's not.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F006.wav
Ses01F_script01_2_F007,ang,57.76,66.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,8.890000000000008,Ses01,Ses01F,F,"Then why is she still single?  New York is full of men, why is she still single?  Probably a hundred people told her she's foolish, but she waited.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F007.wav
Ses01F_script01_2_F008,ang,67.48,78.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,10.780000000000001,Ses01,Ses01F,F,"Because she knows what I know, that's why.  She's faithful as a rock.  In my darkest moments, I think of her waiting and I know that I'm right.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F008.wav
Ses01F_script01_2_F009,ang,82.12,91.28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,9.159999999999997,Ses01,Ses01F,F,"Nobody in this house dares take away her faith, Joe.  You know strangers might, but not his father, not his brother.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,21,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F009.wav
Ses01F_script01_2_F010,ang,92.36,102.17,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,9.810000000000002,Ses01,Ses01F,F,"I want you to-- I want you to act like he is coming back, both of you.  Don't think I haven't noticed you since Chris invited her here.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,28,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F010.wav
Ses01F_script01_2_F011,ang,102.26,105.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,3.5,Ses01,Ses01F,F,I won't stand for any nonsense.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F011.wav
Ses01F_script01_2_F012,ang,108.2,122.34,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,14.14,Ses01,Ses01F,F,"Because if he's not coming back, I'll kill myself.  Oh laugh, laugh all you like but why does this happen the very night he comes back.  She goes to sleep in his room and his memorial breaks in pieces.  Look at it, Joe, look.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,44,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F012.wav
Ses01F_script01_2_F013,ang,122.41,132.62,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,10.210000000000008,Ses01,Ses01F,F,"Just believe with me, Joe. Only last week a man came back in Detroit missing longer than Larry.  Believe with me. You, above all, have got to believe. Just believe.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,30,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F013.wav
Ses01F_script01_2_F014,fru,137.98,140.69,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,2.710000000000008,Ses01,Ses01F,F,I can't help it.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_F014.wav
Ses01F_script01_2_M001,neu,16.63,21.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,5.030000000000001,Ses01,Ses01F,F,Well maybe...maybe he just wanted to see her.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M001.wav
Ses01F_script01_2_M003,fru,33.62,40.52,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,6.900000000000006,Ses01,Ses01F,F,[BREATHING] You don't look at me like that.  He didn't tell me anything more than he told you.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M003.wav
Ses01F_script01_2_M004,neu,42.44,45.24,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,2.8000000000000043,Ses01,Ses01F,F,How do you know he's even thinking about it?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M004.wav
Ses01F_script01_2_M006,fru,50.6,52.55,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,1.9499999999999957,Ses01,Ses01F,F,Now listen.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M006.wav
Ses01F_script01_2_M007,fru,55.87,58.2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,2.3300000000000054,Ses01,Ses01F,F,You can't read her mind.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M007.wav
Ses01F_script01_2_M008,neu,66.1,68.31,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,2.210000000000008,Ses01,Ses01F,F,How do you know why she waited?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M008.wav
Ses01F_script01_2_M009,fru,78.38,82.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,4.27000000000001,Ses01,Ses01F,F,"Hey look, it's a nice day, huh?  Why are we arguing?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M009.wav
Ses01F_script01_2_M010,fru,90.65,94.89,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,4.239999999999995,Ses01,Ses01F,F,What do you want me to do? What do you want?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M010.wav
Ses01F_script01_2_M011,fru,106.61,108.1825,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,1.5725000000000051,Ses01,Ses01F,F,Kate.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M011.wav
Ses01F_script01_2_M012,fru,109.38,111.65,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,2.2700000000000102,Ses01,Ses01F,F,[BREATHING],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M012.wav
Ses01F_script01_2_M013,fru,121.29,123.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,1.9399999999999977,Ses01,Ses01F,F,Calm yourself.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M013.wav
Ses01F_script01_2_M014,fru,124.1625,126.36,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,2.197500000000005,Ses01,Ses01F,F,Okay. Calm yourself.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M014.wav
Ses01F_script01_2_M015,fru,126.58,133.76,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,7.179999999999993,Ses01,Ses01F,F,"I know. All right, all right. All right. Okay.  Calm yourself. What does that mean, me above all?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,18,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M015.wav
Ses01F_script01_2_M017,ang,140.92,147.51,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_2.txt,6.590000000000003,Ses01,Ses01F,F,"What have I got to hide?  What the hell is the matter with you, Kate?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_2.txt,15,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_2/Ses01F_script01_2_M017.wav
Ses01F_script01_3_F000,neu,4.8285,8.9243,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,4.0958000000000006,Ses01,Ses01F,F,You're the only one who still loves his parents.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,9,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F000.wav
Ses01F_script01_3_F001,neu,12.3484,17.0473,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,4.6989,Ses01,Ses01F,F,It's not so bad; it's a good thing.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F001.wav
Ses01F_script01_3_F002,neu,17.1566,26.1173,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,8.9607,Ses01,Ses01F,F,"[BREATHING] You know, it's lovely here.  The air is sweet.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,10,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F002.wav
Ses01F_script01_3_F003,neu,28.31,36.1344,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,7.824400000000001,Ses01,Ses01F,F,"I'm not sorry, no. But I'm...I can't stay.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F003.wav
Ses01F_script01_3_F004,neu,38.32,41.6,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.280000000000001,Ses01,Ses01F,F,"For one thing, your mother much as told me to go.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,11,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F004.wav
Ses01F_script01_3_F005,neu,42.82,47.33,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,4.509999999999998,Ses01,Ses01F,F,"And then, you.  You've been kind of...",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F005.wav
Ses01F_script01_3_F006,neu,49.1,53.9831,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,4.883099999999999,Ses01,Ses01F,F,Sort of embarrassed ever since I got here.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F006.wav
Ses01F_script01_3_F007,neu,63.01,65.8944,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.8844000000000065,Ses01,Ses01F,F,I knew they would.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F007.wav
Ses01F_script01_3_F008,neu,69.64,75.91,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,6.269999999999996,Ses01,Ses01F,F,"Well sure, from your mother's point of view.  Why else would I come?",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,13,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F008.wav
Ses01F_script01_3_F009,neu,87.61,94.67,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,7.060000000000002,Ses01,Ses01F,F,"I, umm. I guess, I guess that's kind of why I came.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,12,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F009.wav
Ses01F_script01_3_F010,hap,97.02,98.4227,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,1.40270000000001,Ses01,Ses01F,F,[BREATHING],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F010.wav
Ses01F_script01_3_F011,hap,98.9525,101.725,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.7724999999999937,Ses01,Ses01F,F,[LAUGHTER],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F011.wav
Ses01F_script01_3_F012,hap,108.9225,114.07,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,5.147499999999994,Ses01,Ses01F,F,[LAUGHTER],/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F012.wav
Ses01F_script01_3_F013,hap,117.0,118.8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,1.7999999999999972,Ses01,Ses01F,F,No. No,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F013.wav
Ses01F_script01_3_F014,neu,137.289,142.2065,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,4.917500000000018,Ses01,Ses01F,F,"Chris, I've been ready a long, long, time.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F014.wav
Ses01F_script01_3_F015,neu,146.98,150.5845,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,3.6045000000000016,Ses01,Ses01F,F,I almost got married two years ago.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,7,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F015.wav
Ses01F_script01_3_F016,neu,153.3875,156.3762,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.988700000000023,Ses01,Ses01F,F,You started to write me.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F016.wav
Ses01F_script01_3_F017,hap,159.06,161.23,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.1699999999999875,Ses01,Ses01F,F,Every day since.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,3,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F017.wav
Ses01F_script01_3_F019,hap,169.69,172.46,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.7700000000000102,Ses01,Ses01F,F,beating around the bush.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,4,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F019.wav
Ses01F_script01_3_F020,hap,186.209,193.68,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,7.471000000000004,Ses01,Ses01F,F,"I will never forgive you.  All I'd done was sit around wondering if I was crazy waiting so long, wondering if you were thinking about me.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F020.wav
Ses01F_script01_3_F021,hap,196.14,198.895,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.755000000000024,Ses01,Ses01F,F,Not like that you're not.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,5,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F021.wav
Ses01F_script01_3_F022,neu,200.92,206.29,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,5.3700000000000045,Ses01,Ses01F,F,"Like Larry's brother.  Do it like you, Chris.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,8,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F022.wav
Ses01F_script01_3_F028,neu,259.13,261.66,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.5300000000000296,Ses01,Ses01F,F,"Yeah, sure.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F028.wav
Ses01F_script01_3_F029,neu,266.31,268.5425,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.232500000000016,Ses01,Ses01F,F,How many?,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F029.wav
Ses01F_script01_3_F030,sad,270.66,273.26,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,2.599999999999966,Ses01,Ses01F,F,"Aw, geez.",/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,2,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F030.wav
Ses01F_script01_3_F031,neu,344.18,345.74,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/EmoEvaluation/Ses01F_script01_3.txt,1.5600000000000023,Ses01,Ses01F,F,Mmhmm.,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Transcriptions/Ses01F_script01_3.txt,1,/content/drive/MyDrive/Datasets/IEMOCAP_LIGHT/Sentences/Wav/Ses01F_script01_3/Ses01F_script01_3_F031.wav
